#{"t_start": 1768685426.7193172, "env_id": "LunarLander-v3"}
r,l,t
244.194291,330,2815.416259
223.181615,306,2817.943331
270.422957,306,2820.424108
255.370054,322,2823.828187
-116.304261,631,2829.780699
-23.014387,213,2831.359689
240.036356,359,2834.818772
-38.866047,326,2838.019156
166.129555,548,2842.786283
279.431386,337,2846.148759
132.87179,566,2850.811214
251.35153,363,2854.163374
159.361888,573,2859.068386
-27.186852,1000,2866.039769
-62.663546,1000,2872.583648
-113.932841,1000,2879.159113
-62.037454,1000,2885.579976
-55.647851,1000,2892.551742
-102.432968,1000,2898.900498
-79.850072,1000,2905.362158
-24.85358,1000,2911.890884
-92.106033,1000,2918.383413
-23.377848,1000,2925.331678
-69.509891,1000,2931.666893
-90.101149,1000,2938.156151
-37.971315,1000,2944.926563
-36.071744,1000,2951.385363
-36.231714,1000,2957.839962
-95.412961,1000,2964.232872
-39.60634,1000,2970.778808
-94.127851,1000,2977.25021
-53.491427,1000,2983.775992
-65.189857,1000,2990.218651
227.148991,463,2993.41044
-45.470245,254,2995.354203
244.08421,325,2998.160712
258.330457,365,3001.163548
271.265763,351,3003.794741
234.319998,381,3007.316189
214.671434,389,3010.668423
241.908773,357,3013.85582
217.938309,429,3017.957988
267.575623,336,3020.426333
231.383802,311,3023.441953
8.174498,265,3025.874445
15.779123,281,3028.158033
275.325218,284,3030.467367
193.479265,380,3033.681669
257.983999,336,3036.845767
104.218162,1000,3045.293208
-12.771143,246,3046.801311
252.395204,287,3049.757981
-16.576557,247,3051.946813
213.483115,334,3054.329597
230.674054,361,3057.352587
-1.333184,295,3059.61148
265.416912,400,3063.59355
186.253144,565,3068.024519
261.02167,414,3071.298578
232.738973,349,3074.338001
256.683758,286,3076.548495
233.289694,290,3078.807352
246.908652,369,3081.960553
252.03877,275,3084.19251
